data,cod_prov,pro_com_t,provincia,comune,prima_dose,seconda_dose
2022-04-27,87,087009,Catania,Bronte,84.42,81.86
2022-04-27,87,087010,Catania,Calatabiano,83.95,84.09
2022-04-27,87,087011,Catania,Caltagirone,88.21,90.13
2022-04-27,87,087012,Catania,Camporotondo Etneo,71.24,67.78
2022-04-27,87,087013,Catania,Castel di Iudica,78.22,75.96
2022-04-27,87,087014,Catania,Castiglione di Sicilia,86.03,82.51
2022-04-27,87,087015,Catania,Catania,90.95,87.60
2022-04-27,87,087016,Catania,Fiumefreddo di Sicilia,81.15,79.08
2022-04-27,87,087017,Catania,Giarre,83.55,80.72
2022-04-27,87,087018,Catania,Grammichele,83.05,83.67
2022-04-27,87,087019,Catania,Gravina di Catania,74.49,72.00
2022-04-27,87,087020,Catania,Licodia Eubea,84.57,82.02
2022-04-27,87,087021,Catania,Linguaglossa,83.61,81.61
2022-04-27,87,087022,Catania,Maletto,88.35,86.62
2022-04-27,87,087057,Catania,Maniace,75.58,72.65
2022-04-27,87,087023,Catania,Mascali,78.68,76.18
2022-04-27,87,087024,Catania,Mascalucia,74.12,71.20
2022-04-27,87,087056,Catania,Mazzarrone,85.52,84.60
2022-04-27,87,087025,Catania,Militello in Val di Catania,80.31,80.63
2022-04-27,87,087026,Catania,Milo,84.82,82.84
2022-04-27,87,087027,Catania,Mineo,77.67,78.56
2022-04-27,87,087028,Catania,Mirabella Imbaccari,85.38,84.00
2022-04-27,87,087029,Catania,Misterbianco,72.73,69.92
2022-04-27,87,087030,Catania,Motta Sant'Anastasia,76.02,73.28
2022-04-27,87,087031,Catania,Nicolosi,74.51,71.48
2022-04-27,87,087032,Catania,Palagonia,76.04,76.90
2022-04-27,87,087033,Catania,Paternò,81.68,78.57
2022-04-27,87,087034,Catania,Pedara,73.18,70.55
2022-04-27,87,087035,Catania,Piedimonte Etneo,78.36,76.40
2022-04-27,87,087036,Catania,Raddusa,82.31,80.93
2022-04-27,87,087058,Catania,Ragalna,68.83,67.00
2022-04-27,87,087037,Catania,Ramacca,80.68,81.43
2022-04-27,87,087038,Catania,Randazzo,82.81,80.21
2022-04-27,87,087039,Catania,Riposto,79.40,76.97
2022-04-27,87,087040,Catania,San Cono,86.25,84.53
2022-04-27,87,087041,Catania,San Giovanni la Punta,78.20,75.93
2022-04-27,87,087042,Catania,San Gregorio di Catania,80.35,78.16
2022-04-27,87,087043,Catania,San Michele di Ganzaria,83.28,81.75
2022-04-27,87,087044,Catania,San Pietro Clarenza,71.65,68.43
2022-04-27,87,087047,Catania,Santa Maria di Licodia,76.29,73.78
2022-04-27,87,087048,Catania,Santa Venerina,79.27,77.07
2022-04-27,87,087045,Catania,Sant'Agata li Battiati,77.64,76.12
2022-04-27,87,087046,Catania,Sant'Alfio,80.36,78.15
2022-04-27,87,087049,Catania,Scordia,85.82,83.80
2022-04-27,87,087050,Catania,Trecastagni,77.91,75.15
2022-04-27,87,087051,Catania,Tremestieri Etneo,75.85,73.35
2022-04-27,87,087052,Catania,Valverde,77.75,75.76
2022-04-27,87,087053,Catania,Viagrande,78.31,76.54
2022-04-27,87,087054,Catania,Vizzini,86.98,83.93
2022-04-27,87,087055,Catania,Zafferana Etnea,80.28,77.92
2022-04-27,86,086001,Enna,Agira,81.08,78.23
2022-04-27,86,086002,Enna,Aidone,85.93,86.05
2022-04-27,86,086003,Enna,Assoro,82.57,82.31
2022-04-27,86,086004,Enna,Barrafranca,81.96,79.79
2022-04-27,86,086005,Enna,Calascibetta,88.01,89.40
2022-04-27,86,086006,Enna,Catenanuova,78.90,76.89
2022-04-27,86,086007,Enna,Centuripe,79.68,78.63
2022-04-27,86,086008,Enna,Cerami,92.04,92.87
2022-04-27,86,086009,Enna,Enna,90.06,90.37
2022-04-27,86,086010,Enna,Gagliano Castelferrato,87.27,87.40
2022-04-27,86,086011,Enna,Leonforte,88.23,87.83
2022-04-27,86,086012,Enna,Nicosia,87.89,88.87
2022-04-27,86,086013,Enna,Nissoria,79.55,79.33
2022-04-27,86,086014,Enna,Piazza Armerina,83.22,82.92
2022-04-27,86,086015,Enna,Pietraperzia,87.69,87.36
2022-04-27,86,086016,Enna,Regalbuto,83.44,82.57
2022-04-27,86,086017,Enna,Sperlinga,90.63,90.48
2022-04-27,86,086018,Enna,Troina,89.86,90.13
2022-04-27,86,086019,Enna,Valguarnera Caropepe,82.76,83.48
2022-04-27,86,086020,Enna,Villarosa,87.60,86.97
2022-04-27,83,083107,Messina,Acquedolci,83.10,82.51
2022-04-27,83,083001,Messina,Alcara li Fusi,89.56,88.17
2022-04-27,83,083002,Messina,Alì,67.61,62.26
2022-04-27,83,083003,Messina,Alì Terme,71.52,68.77
2022-04-27,83,083004,Messina,Antillo,84.54,82.94
2022-04-27,83,083005,Messina,Barcellona Pozzo di Gotto,87.20,88.53
2022-04-27,83,083006,Messina,Basicò,85.61,86.89
2022-04-27,83,083007,Messina,Brolo,91.76,94.25
2022-04-27,83,083008,Messina,Capizzi,80.30,79.20
2022-04-27,83,083009,Messina,Capo d'Orlando,87.48,87.52
2022-04-27,83,083010,Messina,Capri Leone,85.04,85.36
2022-04-27,83,083011,Messina,Caronia,86.37,84.79
2022-04-27,83,083012,Messina,Casalvecchio Siculo,81.02,77.42
2022-04-27,83,083013,Messina,Castel di Lucio,92.10,90.04
2022-04-27,83,083014,Messina,Castell'Umberto,82.18,80.89
2022-04-27,83,083015,Messina,Castelmola,74.44,73.96
2022-04-27,83,083016,Messina,Castroreale,83.82,83.27
2022-04-27,83,083017,Messina,Cesarò,85.73,81.71
2022-04-27,83,083018,Messina,Condrò,75.95,73.94
2022-04-27,83,083019,Messina,Falcone,85.34,86.34
2022-04-27,83,083020,Messina,Ficarra,90.10,90.10
2022-04-27,83,083021,Messina,Fiumedinisi,62.97,59.71
2022-04-27,83,083022,Messina,Floresta,81.05,78.54
2022-04-27,83,083023,Messina,Fondachelli-Fantina,81.74,82.54
2022-04-27,83,083024,Messina,Forza d'Agrò,78.26,83.31
2022-04-27,83,083025,Messina,Francavilla di Sicilia,84.81,82.72
2022-04-27,83,083026,Messina,Frazzanò,89.46,89.12
2022-04-27,83,083027,Messina,Furci Siculo,75.58,74.61
2022-04-27,83,083028,Messina,Furnari,77.83,78.19
2022-04-27,83,083029,Messina,Gaggi,77.65,74.68
2022-04-27,83,083030,Messina,Galati Mamertino,88.59,86.75
2022-04-27,83,083031,Messina,Gallodoro,78.47,85.84
2022-04-27,83,083032,Messina,Giardini-Naxos,78.66,76.16
2022-04-27,83,083033,Messina,Gioiosa Marea,79.98,80.89
2022-04-27,83,083034,Messina,Graniti,83.00,80.95
2022-04-27,83,083035,Messina,Gualtieri Sicaminò,80.99,79.45
2022-04-27,83,083036,Messina,Itala,66.81,63.69
2022-04-27,83,083037,Messina,Leni,73.07,76.40
2022-04-27,83,083038,Messina,Letojanni,84.36,82.93
2022-04-27,83,083039,Messina,Librizzi,86.19,85.86
2022-04-27,83,083040,Messina,Limina,86.66,84.41
2022-04-27,83,083041,Messina,Lipari,80.63,78.54
2022-04-27,83,083042,Messina,Longi,87.15,85.54
2022-04-27,83,083043,Messina,Malfa,81.82,85.03
2022-04-27,83,083044,Messina,Malvagna,85.58,82.25
2022-04-27,83,083045,Messina,Mandanici,78.15,77.78
2022-04-27,83,083046,Messina,Mazzarrà Sant'Andrea,81.53,82.20
2022-04-27,83,083047,Messina,Merì,82.20,83.05
2022-04-27,83,083048,Messina,Messina,81.32,78.28
2022-04-27,83,083049,Messina,Milazzo,83.07,82.23
2022-04-27,83,083050,Messina,Militello Rosmarino,85.15,83.16
2022-04-27,83,083051,Messina,Mirto,87.85,86.84
2022-04-27,83,083052,Messina,Mistretta,92.96,92.57
2022-04-27,83,083053,Messina,Moio Alcantara,89.71,86.48
2022-04-27,83,083054,Messina,Monforte San Giorgio,81.20,79.91
2022-04-27,83,083055,Messina,Mongiuffi Melia,85.87,89.59
2022-04-27,83,083056,Messina,Montagnareale,79.84,81.71
2022-04-27,83,083057,Messina,Montalbano Elicona,87.07,85.33
2022-04-27,83,083058,Messina,Motta Camastra,79.87,77.03
2022-04-27,83,083059,Messina,Motta d'Affermo,88.05,85.78
2022-04-27,83,083060,Messina,Naso,86.65,86.56
2022-04-27,83,083061,Messina,Nizza di Sicilia,76.77,73.83
2022-04-27,83,083062,Messina,Novara di Sicilia,83.49,85.06
2022-04-27,83,083063,Messina,Oliveri,83.80,82.94
2022-04-27,83,083064,Messina,Pace del Mela,78.59,77.90
2022-04-27,83,083065,Messina,Pagliara,76.00,74.95
2022-04-27,83,083066,Messina,Patti,85.75,85.21
2022-04-27,83,083067,Messina,Pettineo,84.97,84.39
2022-04-27,83,083068,Messina,Piraino,87.51,89.32
2022-04-27,83,083069,Messina,Raccuja,90.99,95.38
2022-04-27,83,083070,Messina,Reitano,85.36,83.40
2022-04-27,83,083071,Messina,Roccafiorita,114.20,118.18
2022-04-27,83,083072,Messina,Roccalumera,77.02,74.38
2022-04-27,83,083073,Messina,Roccavaldina,82.14,80.39
2022-04-27,83,083074,Messina,Roccella Valdemone,84.94,82.14
2022-04-27,83,083075,Messina,Rodì Milici,82.88,83.94
2022-04-27,83,083076,Messina,Rometta,76.84,75.04
2022-04-27,83,083077,Messina,San Filippo del Mela,76.62,76.27
2022-04-27,83,083078,Messina,San Fratello,85.89,84.40
2022-04-27,83,083079,Messina,San Marco d'Alunzio,93.79,93.62
2022-04-27,83,083080,Messina,San Pier Niceto,95.14,86.29
2022-04-27,83,083081,Messina,San Piero Patti,85.81,85.27
2022-04-27,83,083082,Messina,San Salvatore di Fitalia,88.92,88.39
2022-04-27,83,083090,Messina,San Teodoro,80.03,76.34
2022-04-27,83,083083,Messina,Santa Domenica Vittoria,89.50,88.80
2022-04-27,83,083086,Messina,Santa Lucia del Mela,81.17,79.37
2022-04-27,83,083087,Messina,Santa Marina Salina,75.81,80.39
2022-04-27,83,083089,Messina,Santa Teresa di Riva,76.70,74.09
2022-04-27,83,083084,Messina,Sant'Agata di Militello,87.86,86.17
2022-04-27,83,083085,Messina,Sant'Alessio Siculo,73.58,70.37
2022-04-27,83,083088,Messina,Sant'Angelo di Brolo,86.71,86.49
2022-04-27,83,083091,Messina,Santo Stefano di Camastra,85.65,83.85
2022-04-27,83,083092,Messina,Saponara,80.66,78.77
2022-04-27,83,083093,Messina,Savoca,75.59,71.78
2022-04-27,83,083094,Messina,Scaletta Zanclea,71.05,68.14
2022-04-27,83,083095,Messina,Sinagra,86.31,88.16
2022-04-27,83,083096,Messina,Spadafora,80.99,78.84
2022-04-27,83,083097,Messina,Taormina,78.72,78.33
2022-04-27,83,083106,Messina,Terme Vigliatore,83.01,85.07
2022-04-27,83,083098,Messina,Torregrotta,84.94,82.06
2022-04-27,83,083108,Messina,Torrenova,85.14,84.60
2022-04-27,83,083099,Messina,Tortorici,82.00,80.41
2022-04-27,83,083100,Messina,Tripi,84.12,84.93
2022-04-27,83,083101,Messina,Tusa,87.41,85.30
2022-04-27,83,083102,Messina,Ucria,88.20,101.09
2022-04-27,83,083103,Messina,Valdina,78.85,76.09
2022-04-27,83,083104,Messina,Venetico,78.35,77.42
2022-04-27,83,083105,Messina,Villafranca Tirrena,79.31,77.31
2022-04-27,82,082001,Palermo,Alia,93.33,91.77
2022-04-27,82,082002,Palermo,Alimena,88.25,85.15
2022-04-27,82,082003,Palermo,Aliminusa,88.04,87.30
2022-04-27,82,082004,Palermo,Altavilla Milicia,85.11,84.45
2022-04-27,82,082005,Palermo,Altofonte,79.75,78.63
2022-04-27,82,082006,Palermo,Bagheria,86.92,86.21
2022-04-27,82,082007,Palermo,Balestrate,89.71,85.71
2022-04-27,82,082008,Palermo,Baucina,87.09,83.81
2022-04-27,82,082009,Palermo,Belmonte Mezzagno,87.90,85.90
2022-04-27,82,082010,Palermo,Bisacquino,89.04,85.84
2022-04-27,82,082082,Palermo,Blufi,85.75,75.39
2022-04-27,82,082011,Palermo,Bolognetta,81.80,80.01
2022-04-27,82,082012,Palermo,Bompietro,88.42,83.58
2022-04-27,82,082013,Palermo,Borgetto,80.11,76.65
2022-04-27,82,082014,Palermo,Caccamo,85.00,82.96
2022-04-27,82,082015,Palermo,Caltavuturo,90.26,89.70
2022-04-27,82,082016,Palermo,Campofelice di Fitalia,86.03,83.15
2022-04-27,82,082017,Palermo,Campofelice di Roccella,87.86,87.09
2022-04-27,82,082018,Palermo,Campofiorito,92.39,90.11
2022-04-27,82,082019,Palermo,Camporeale,85.72,82.90
2022-04-27,82,082020,Palermo,Capaci,83.45,82.14
2022-04-27,82,082021,Palermo,Carini,82.68,80.90
2022-04-27,82,082022,Palermo,Castelbuono,91.91,91.97
2022-04-27,82,082023,Palermo,Casteldaccia,84.77,85.08
2022-04-27,82,082024,Palermo,Castellana Sicula,91.66,87.17
2022-04-27,82,082025,Palermo,Castronovo di Sicilia,90.79,88.35
2022-04-27,82,082026,Palermo,Cefalà Diana,89.13,87.88
2022-04-27,82,082027,Palermo,Cefalù,93.20,93.62
2022-04-27,82,082028,Palermo,Cerda,86.67,85.90
2022-04-27,82,082029,Palermo,Chiusa Sclafani,88.32,85.94
2022-04-27,82,082030,Palermo,Ciminna,85.33,83.05
2022-04-27,82,082031,Palermo,Cinisi,85.48,83.32
2022-04-27,82,082032,Palermo,Collesano,89.52,91.67
2022-04-27,82,082033,Palermo,Contessa Entellina,94.73,92.84
2022-04-27,82,082034,Palermo,Corleone,89.88,86.45
2022-04-27,82,082035,Palermo,Ficarazzi,82.66,81.74
2022-04-27,82,082036,Palermo,Gangi,93.19,92.27
2022-04-27,82,082037,Palermo,Geraci Siculo,94.78,91.24
2022-04-27,82,082038,Palermo,Giardinello,86.05,82.93
2022-04-27,82,082039,Palermo,Giuliana,95.37,92.82
2022-04-27,82,082040,Palermo,Godrano,90.15,93.69
2022-04-27,82,082041,Palermo,Gratteri,90.37,85.50
2022-04-27,82,082042,Palermo,Isnello,93.20,99.93
2022-04-27,82,082043,Palermo,Isola delle Femmine,81.52,80.73
2022-04-27,82,082044,Palermo,Lascari,89.24,87.85
2022-04-27,82,082045,Palermo,Lercara Friddi,92.09,89.86
2022-04-27,82,082046,Palermo,Marineo,85.90,84.34
2022-04-27,82,082047,Palermo,Mezzojuso,88.81,86.97
2022-04-27,82,082048,Palermo,Misilmeri,84.53,82.82
2022-04-27,82,082049,Palermo,Monreale,80.96,80.28
2022-04-27,82,082050,Palermo,Montelepre,87.43,84.90
2022-04-27,82,082051,Palermo,Montemaggiore Belsito,91.59,88.98
2022-04-27,82,082052,Palermo,Palazzo Adriano,112.53,108.55
2022-04-27,82,082053,Palermo,Palermo,92.96,91.75
2022-04-27,82,082054,Palermo,Partinico,86.57,82.52
2022-04-27,82,082055,Palermo,Petralia Soprana,85.56,80.90
2022-04-27,82,082056,Palermo,Petralia Sottana,96.57,86.26
2022-04-27,82,082057,Palermo,Piana degli Albanesi,84.12,83.86
2022-04-27,82,082058,Palermo,Polizzi Generosa,88.35,86.11
2022-04-27,82,082059,Palermo,Pollina,91.47,91.14
2022-04-27,82,082060,Palermo,Prizzi,94.11,93.12
2022-04-27,82,082061,Palermo,Roccamena,87.11,84.87
2022-04-27,82,082062,Palermo,Roccapalumba,86.94,84.61
2022-04-27,82,082063,Palermo,San Cipirello,79.92,78.07
2022-04-27,82,082064,Palermo,San Giuseppe Jato,84.79,82.09
2022-04-27,82,082065,Palermo,San Mauro Castelverde,85.45,83.05
2022-04-27,82,082066,Palermo,Santa Cristina Gela,83.66,81.06
2022-04-27,82,082067,Palermo,Santa Flavia,82.03,80.88
2022-04-27,82,082068,Palermo,Sciara,87.53,86.13
2022-04-27,82,082081,Palermo,Scillato,92.59,88.96
2022-04-27,82,082069,Palermo,Sclafani Bagni,93.72,92.15
2022-04-27,82,082070,Palermo,Termini Imerese,89.45,87.48
2022-04-27,82,082071,Palermo,Terrasini,83.70,80.76
2022-04-27,82,082072,Palermo,Torretta,81.13,79.75
2022-04-27,82,082073,Palermo,Trabia,83.27,81.58
2022-04-27,82,082074,Palermo,Trappeto,80.31,77.07
2022-04-27,82,082075,Palermo,Ustica,96.82,95.60
2022-04-27,82,082076,Palermo,Valledolmo,85.94,85.30
2022-04-27,82,082077,Palermo,Ventimiglia di Sicilia,91.57,89.99
2022-04-27,82,082078,Palermo,Vicari,91.03,88.91
2022-04-27,82,082079,Palermo,Villabate,78.79,77.12
2022-04-27,82,082080,Palermo,Villafrati,91.09,92.39
2022-04-27,88,088001,Ragusa,Acate,79.60,79.49
2022-04-27,88,088002,Ragusa,Chiaramonte Gulfi,83.83,83.23
2022-04-27,88,088003,Ragusa,Comiso,84.99,83.74
2022-04-27,88,088004,Ragusa,Giarratana,93.84,95.99
2022-04-27,88,088005,Ragusa,Ispica,84.53,82.55
2022-04-27,88,088006,Ragusa,Modica,90.87,89.00
2022-04-27,88,088007,Ragusa,Monterosso Almo,90.38,89.47
2022-04-27,88,088008,Ragusa,Pozzallo,86.35,85.06
2022-04-27,88,088009,Ragusa,Ragusa,91.84,91.44
2022-04-27,88,088010,Ragusa,Santa Croce Camerina,87.69,86.85
2022-04-27,88,088011,Ragusa,Scicli,87.96,86.09
2022-04-27,88,088012,Ragusa,Vittoria,86.19,84.29
2022-04-27,89,089001,Siracusa,Augusta,84.67,81.11
2022-04-27,89,089002,Siracusa,Avola,86.36,83.33
2022-04-27,89,089003,Siracusa,Buccheri,84.77,82.08
2022-04-27,89,089004,Siracusa,Buscemi,85.50,85.19
2022-04-27,89,089005,Siracusa,Canicattini Bagni,84.11,80.63
2022-04-27,89,089006,Siracusa,Carlentini,78.41,76.38
2022-04-27,89,089007,Siracusa,Cassaro,84.17,85.01
2022-04-27,89,089008,Siracusa,Ferla,84.54,81.01
2022-04-27,89,089009,Siracusa,Floridia,82.39,79.99
2022-04-27,89,089010,Siracusa,Francofonte,76.28,73.87
2022-04-27,89,089011,Siracusa,Lentini,82.69,79.60
2022-04-27,89,089012,Siracusa,Melilli,81.64,79.94
2022-04-27,89,089013,Siracusa,Noto,79.74,77.32
2022-04-27,89,089014,Siracusa,Pachino,89.50,90.75
2022-04-27,89,089015,Siracusa,Palazzolo Acreide,89.97,87.38
2022-04-27,89,089020,Siracusa,Portopalo di Capo Passero,84.14,85.46
2022-04-27,89,089021,Siracusa,Priolo Gargallo,84.20,83.33
2022-04-27,89,089016,Siracusa,Rosolini,86.69,83.81
2022-04-27,89,089017,Siracusa,Siracusa,85.83,84.69
2022-04-27,89,089018,Siracusa,Solarino,81.72,81.24
2022-04-27,89,089019,Siracusa,Sortino,87.45,87.71
2022-04-27,81,081001,Trapani,Alcamo,91.03,88.57
2022-04-27,81,081002,Trapani,Buseto Palizzolo,92.75,90.97
2022-04-27,81,081003,Trapani,Calatafimi-Segesta,92.70,90.96
2022-04-27,81,081004,Trapani,Campobello di Mazara,83.73,82.04
2022-04-27,81,081005,Trapani,Castellammare del Golfo,86.77,84.85
2022-04-27,81,081006,Trapani,Castelvetrano,85.66,83.26
2022-04-27,81,081007,Trapani,Custonaci,86.11,83.97
2022-04-27,81,081008,Trapani,Erice,87.31,84.81
2022-04-27,81,081009,Trapani,Favignana,91.43,90.00
2022-04-27,81,081010,Trapani,Gibellina,91.40,89.00
2022-04-27,81,081011,Trapani,Marsala,91.22,89.20
2022-04-27,81,081012,Trapani,Mazara del Vallo,88.98,86.24
2022-04-27,81,081013,Trapani,Paceco,86.38,83.91
2022-04-27,81,081014,Trapani,Pantelleria,81.63,78.50
2022-04-27,81,081015,Trapani,Partanna,90.30,89.14
2022-04-27,81,081024,Trapani,Petrosino,75.37,74.59
2022-04-27,81,081016,Trapani,Poggioreale,84.74,83.33
2022-04-27,81,081017,Trapani,Salaparuta,87.34,86.30
2022-04-27,81,081018,Trapani,Salemi,87.39,84.98
2022-04-27,81,081020,Trapani,San Vito Lo Capo,84.07,81.45
2022-04-27,81,081019,Trapani,Santa Ninfa,92.44,90.95
2022-04-27,81,081021,Trapani,Trapani,86.00,83.44
2022-04-27,81,081022,Trapani,Valderice,87.87,85.40
2022-04-27,81,081023,Trapani,Vita,94.12,91.98
